Journal_Name,year,e_issn,policy,policy_year,Field,All_Fields,JCR_Abbrev,sum_bar,sum_inf,sum_eligible,n_bar_or_informative,sum_only_bar,sum_only_inf,sum_bar_and_inf,n_articles,p_bar,p_informative,p_eligible,p_only_bar,p_only_inf,p_bar_and_inf
Conservation Physiology,2017,2051-1434,0,,Physiology,Biodiversity Conservation; Ecology; Environmental Sciences; Physiology,CONSERV PHYSIOL,23,21,37,37,16,14,7,59,0.6216216216216216,0.5675675675675675,0.6271186440677966,0.4324324324324324,0.3783783783783784,0.1891891891891892
Conservation Physiology,2018,2051-1434,0,,Physiology,Biodiversity Conservation; Ecology; Environmental Sciences; Physiology,CONSERV PHYSIOL,22,20,36,36,16,14,6,64,0.6111111111111112,0.5555555555555556,0.5625,0.4444444444444444,0.3888888888888889,0.1666666666666666
Conservation Physiology,2019,2051-1434,0,,Physiology,Biodiversity Conservation; Ecology; Environmental Sciences; Physiology,CONSERV PHYSIOL,31,43,67,67,24,36,7,96,0.4626865671641791,0.6417910447761194,0.6979166666666666,0.3582089552238806,0.5373134328358209,0.1044776119402985
Conservation Physiology,2020,2051-1434,0,,Physiology,Biodiversity Conservation; Ecology; Environmental Sciences; Physiology,CONSERV PHYSIOL,27,59,78,78,19,51,8,121,0.3461538461538461,0.7564102564102564,0.6446280991735537,0.2435897435897435,0.6538461538461539,0.1025641025641025
Conservation Physiology,2021,2051-1434,0,,Physiology,Biodiversity Conservation; Ecology; Environmental Sciences; Physiology,CONSERV PHYSIOL,14,45,54,54,9,40,5,107,0.2592592592592592,0.8333333333333334,0.5046728971962616,0.1666666666666666,0.7407407407407407,0.0925925925925925
Conservation Physiology,2022,2051-1434,0,,Physiology,Biodiversity Conservation; Ecology; Environmental Sciences; Physiology,CONSERV PHYSIOL,14,26,34,34,8,20,6,71,0.4117647058823529,0.7647058823529411,0.4788732394366197,0.2352941176470588,0.5882352941176471,0.1764705882352941
Conservation Physiology,2023,2051-1434,0,,Physiology,Biodiversity Conservation; Ecology; Environmental Sciences; Physiology,CONSERV PHYSIOL,16,54,61,61,7,45,9,107,0.2622950819672131,0.8852459016393442,0.5700934579439252,0.1147540983606557,0.7377049180327869,0.1475409836065573
Conservation Physiology,2024,2051-1434,0,,Physiology,Biodiversity Conservation; Ecology; Environmental Sciences; Physiology,CONSERV PHYSIOL,12,44,51,51,7,39,5,90,0.2352941176470588,0.8627450980392157,0.5666666666666667,0.1372549019607843,0.7647058823529411,0.0980392156862745
Conservation Physiology,2025,2051-1434,0,,Physiology,Biodiversity Conservation; Ecology; Environmental Sciences; Physiology,CONSERV PHYSIOL,9,48,54,54,6,45,3,83,0.1666666666666666,0.8888888888888888,0.6506024096385542,0.1111111111111111,0.8333333333333334,0.0555555555555555
Diabetes,2010,1939-327X,1,2017,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES,260,62,273,273,211,13,49,341,0.9523809523809524,0.2271062271062271,0.8005865102639296,0.7728937728937729,0.0476190476190476,0.1794871794871795
Diabetes,2011,1939-327X,1,2017,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES,270,60,283,283,223,13,47,331,0.9540636042402828,0.2120141342756183,0.8549848942598187,0.7879858657243817,0.0459363957597173,0.166077738515901
Diabetes,2012,1939-327X,1,2017,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES,260,71,280,280,209,20,51,318,0.9285714285714286,0.2535714285714285,0.8805031446540881,0.7464285714285714,0.0714285714285714,0.1821428571428571
Diabetes,2013,1939-327X,1,2017,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES,314,84,337,337,253,23,61,383,0.9317507418397626,0.2492581602373887,0.8798955613577023,0.7507418397626113,0.0682492581602373,0.1810089020771513
Diabetes,2014,1939-327X,1,2017,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES,269,103,297,297,194,28,75,334,0.9057239057239056,0.3468013468013468,0.8892215568862275,0.6531986531986532,0.0942760942760942,0.2525252525252525
Diabetes,2015,1939-327X,1,2017,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES,286,100,305,305,205,19,81,336,0.9377049180327868,0.3278688524590163,0.9077380952380952,0.6721311475409836,0.0622950819672131,0.2655737704918032
Diabetes,2016,1939-327X,1,2017,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES,231,117,257,257,140,26,91,293,0.8988326848249028,0.4552529182879377,0.8771331058020477,0.5447470817120622,0.1011673151750972,0.3540856031128405
Diabetes,2017,1939-327X,1,2017,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES,203,112,219,219,107,16,96,256,0.9269406392694064,0.5114155251141552,0.85546875,0.4885844748858447,0.0730593607305936,0.4383561643835616
Diabetes,2018,1939-327X,1,2017,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES,149,132,180,180,48,31,101,209,0.8277777777777777,0.7333333333333333,0.861244019138756,0.2666666666666666,0.1722222222222222,0.5611111111111111
Diabetes,2019,1939-327X,1,2017,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES,100,115,143,143,28,43,72,171,0.6993006993006993,0.8041958041958042,0.8362573099415205,0.1958041958041958,0.3006993006993007,0.5034965034965035
Diabetes,2020,1939-327X,1,2017,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES,82,146,162,162,16,80,66,195,0.5061728395061729,0.9012345679012346,0.8307692307692308,0.0987654320987654,0.4938271604938271,0.4074074074074074
Diabetes,2021,1939-327X,1,2017,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES,76,157,173,173,16,97,60,206,0.4393063583815029,0.907514450867052,0.8398058252427184,0.0924855491329479,0.5606936416184971,0.3468208092485549
Diabetes,2022,1939-327X,1,2017,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES,68,141,156,156,15,88,53,187,0.4358974358974359,0.903846153846154,0.8342245989304813,0.0961538461538461,0.5641025641025641,0.3397435897435897
Diabetes,2023,1939-327X,1,2017,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES,43,106,113,113,7,70,36,137,0.3805309734513274,0.9380530973451328,0.8248175182481752,0.0619469026548672,0.6194690265486725,0.3185840707964602
Diabetes,2024,1939-327X,1,2017,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES,54,113,126,126,13,72,41,149,0.4285714285714285,0.8968253968253969,0.8456375838926175,0.1031746031746031,0.5714285714285714,0.3253968253968254
Diabetes,2025,1939-327X,1,2017,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES,47,131,139,139,8,92,39,176,0.3381294964028777,0.9424460431654677,0.7897727272727273,0.0575539568345323,0.6618705035971223,0.2805755395683453
Diabetes & Metabolism Journal,2011,2233-6087,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES METAB J,28,5,31,31,26,3,2,73,0.9032258064516128,0.1612903225806451,0.4246575342465753,0.8387096774193549,0.0967741935483871,0.064516129032258
Diabetes & Metabolism Journal,2012,2233-6087,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES METAB J,9,1,10,10,9,1,0,53,0.9,0.1,0.1886792452830188,0.9,0.1,0.0
Diabetes & Metabolism Journal,2013,2233-6087,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES METAB J,14,1,15,15,14,1,0,47,0.9333333333333332,0.0666666666666666,0.3191489361702128,0.9333333333333332,0.0666666666666666,0.0
Diabetes & Metabolism Journal,2014,2233-6087,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES METAB J,6,3,9,9,6,3,0,33,0.6666666666666666,0.3333333333333333,0.2727272727272727,0.6666666666666666,0.3333333333333333,0.0
Diabetes & Metabolism Journal,2015,2233-6087,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES METAB J,9,0,9,9,9,0,0,39,1.0,0.0,0.2307692307692307,1.0,0.0,0.0
Diabetes & Metabolism Journal,2016,2233-6087,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES METAB J,10,5,15,15,10,5,0,34,0.6666666666666666,0.3333333333333333,0.4411764705882353,0.6666666666666666,0.3333333333333333,0.0
Diabetes & Metabolism Journal,2017,2233-6087,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES METAB J,8,1,8,8,7,0,1,32,1.0,0.125,0.25,0.875,0.0,0.125
Diabetes & Metabolism Journal,2018,2233-6087,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES METAB J,8,5,12,12,7,4,1,38,0.6666666666666666,0.4166666666666667,0.3157894736842105,0.5833333333333334,0.3333333333333333,0.0833333333333333
Diabetes & Metabolism Journal,2019,2233-6087,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES METAB J,14,9,20,20,11,6,3,56,0.7,0.45,0.3571428571428571,0.55,0.3,0.15
Diabetes & Metabolism Journal,2020,2233-6087,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES METAB J,16,9,22,22,13,6,3,57,0.7272727272727273,0.4090909090909091,0.3859649122807017,0.5909090909090909,0.2727272727272727,0.1363636363636363
Diabetes & Metabolism Journal,2021,2233-6087,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES METAB J,17,12,24,24,12,7,5,59,0.7083333333333334,0.5,0.4067796610169492,0.5,0.2916666666666667,0.2083333333333333
Diabetes & Metabolism Journal,2022,2233-6087,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES METAB J,13,4,16,16,12,3,1,54,0.8125,0.25,0.2962962962962963,0.75,0.1875,0.0625
Diabetes & Metabolism Journal,2023,2233-6087,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES METAB J,13,11,19,19,8,6,5,47,0.6842105263157895,0.5789473684210527,0.4042553191489361,0.4210526315789473,0.3157894736842105,0.2631578947368421
Diabetes & Metabolism Journal,2024,2233-6087,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES METAB J,23,14,30,30,16,7,7,51,0.7666666666666667,0.4666666666666667,0.5882352941176471,0.5333333333333333,0.2333333333333333,0.2333333333333333
Diabetes & Metabolism Journal,2025,2233-6087,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES METAB J,31,38,52,52,14,21,17,92,0.5961538461538461,0.7307692307692307,0.5652173913043478,0.2692307692307692,0.4038461538461538,0.3269230769230769
Diabetes Care,2010,1935-5548,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES CARE,58,27,81,81,54,23,4,299,0.7160493827160493,0.3333333333333333,0.2709030100334448,0.6666666666666666,0.2839506172839506,0.0493827160493827
Diabetes Care,2011,1935-5548,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES CARE,48,25,67,67,42,19,6,317,0.7164179104477612,0.373134328358209,0.2113564668769716,0.6268656716417911,0.2835820895522388,0.0895522388059701
Diabetes Care,2012,1935-5548,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES CARE,65,26,83,83,57,18,8,314,0.7831325301204819,0.3132530120481928,0.2643312101910828,0.6867469879518072,0.216867469879518,0.0963855421686747
Diabetes Care,2013,1935-5548,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES CARE,101,56,148,148,92,47,9,518,0.6824324324324325,0.3783783783783784,0.2857142857142857,0.6216216216216216,0.3175675675675675,0.0608108108108108
Diabetes Care,2014,1935-5548,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES CARE,83,37,107,107,70,24,13,363,0.7757009345794392,0.3457943925233644,0.2947658402203856,0.6542056074766355,0.2242990654205607,0.1214953271028037
Diabetes Care,2015,1935-5548,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES CARE,55,22,72,72,50,17,5,248,0.7638888888888888,0.3055555555555556,0.2903225806451613,0.6944444444444444,0.2361111111111111,0.0694444444444444
Diabetes Care,2016,1935-5548,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES CARE,58,27,80,80,53,22,5,238,0.725,0.3375,0.3361344537815126,0.6625,0.275,0.0625
Diabetes Care,2017,1935-5548,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES CARE,35,26,55,55,29,20,6,187,0.6363636363636364,0.4727272727272727,0.2941176470588235,0.5272727272727272,0.3636363636363636,0.109090909090909
Diabetes Care,2018,1935-5548,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES CARE,35,22,56,56,34,21,1,267,0.625,0.3928571428571428,0.2097378277153558,0.6071428571428571,0.375,0.0178571428571428
Diabetes Care,2019,1935-5548,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES CARE,43,29,67,67,38,24,5,240,0.6417910447761194,0.4328358208955223,0.2791666666666667,0.5671641791044776,0.3582089552238806,0.0746268656716417
Diabetes Care,2020,1935-5548,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES CARE,52,41,89,89,48,37,4,312,0.5842696629213483,0.4606741573033708,0.2852564102564102,0.5393258426966292,0.4157303370786517,0.0449438202247191
Diabetes Care,2021,1935-5548,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES CARE,42,26,62,62,36,20,6,277,0.6774193548387096,0.4193548387096774,0.223826714801444,0.5806451612903226,0.3225806451612903,0.0967741935483871
Diabetes Care,2022,1935-5548,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES CARE,28,54,78,78,24,50,4,283,0.358974358974359,0.6923076923076923,0.2756183745583039,0.3076923076923077,0.6410256410256411,0.0512820512820512
Diabetes Care,2023,1935-5548,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES CARE,30,36,58,58,22,28,8,223,0.5172413793103449,0.6206896551724138,0.2600896860986547,0.3793103448275862,0.4827586206896552,0.1379310344827586
Diabetes Care,2024,1935-5548,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES CARE,25,36,57,57,21,32,4,212,0.4385964912280701,0.631578947368421,0.2688679245283019,0.3684210526315789,0.5614035087719298,0.0701754385964912
Diabetes Care,2025,1935-5548,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES CARE,25,38,56,56,18,31,7,221,0.4464285714285714,0.6785714285714286,0.253393665158371,0.3214285714285714,0.5535714285714286,0.125
Diabetes Obesity & Metabolism,2010,1463-1326,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES OBES METAB,48,4,51,51,47,3,1,87,0.9411764705882352,0.0784313725490196,0.5862068965517241,0.9215686274509804,0.0588235294117647,0.0196078431372549
Diabetes Obesity & Metabolism,2011,1463-1326,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES OBES METAB,54,6,57,57,51,3,3,91,0.9473684210526316,0.1052631578947368,0.6263736263736264,0.8947368421052632,0.0526315789473684,0.0526315789473684
Diabetes Obesity & Metabolism,2012,1463-1326,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES OBES METAB,44,5,47,47,42,3,2,88,0.9361702127659576,0.1063829787234042,0.5340909090909091,0.8936170212765957,0.0638297872340425,0.0425531914893617
Diabetes Obesity & Metabolism,2013,1463-1326,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES OBES METAB,41,6,42,42,36,1,5,85,0.9761904761904762,0.1428571428571428,0.4941176470588235,0.8571428571428571,0.0238095238095238,0.119047619047619
Diabetes Obesity & Metabolism,2014,1463-1326,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES OBES METAB,39,2,41,41,39,2,0,97,0.951219512195122,0.048780487804878,0.422680412371134,0.951219512195122,0.048780487804878,0.0
Diabetes Obesity & Metabolism,2015,1463-1326,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES OBES METAB,42,11,48,48,37,6,5,95,0.875,0.2291666666666666,0.5052631578947369,0.7708333333333334,0.125,0.1041666666666666
Diabetes Obesity & Metabolism,2016,1463-1326,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES OBES METAB,40,16,50,50,34,10,6,111,0.8,0.32,0.4504504504504504,0.68,0.2,0.12
Diabetes Obesity & Metabolism,2017,1463-1326,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES OBES METAB,56,23,71,71,48,15,8,185,0.7887323943661971,0.323943661971831,0.3837837837837838,0.676056338028169,0.2112676056338028,0.1126760563380281
Diabetes Obesity & Metabolism,2018,1463-1326,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES OBES METAB,101,46,132,132,86,31,15,286,0.7651515151515151,0.3484848484848485,0.4615384615384615,0.6515151515151515,0.2348484848484848,0.1136363636363636
Diabetes Obesity & Metabolism,2019,1463-1326,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES OBES METAB,74,37,106,106,69,32,5,257,0.6981132075471698,0.3490566037735849,0.4124513618677042,0.6509433962264151,0.3018867924528302,0.0471698113207547
Diabetes Obesity & Metabolism,2020,1463-1326,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES OBES METAB,69,41,99,99,58,30,11,216,0.696969696969697,0.4141414141414141,0.4583333333333333,0.5858585858585859,0.303030303030303,0.1111111111111111
Diabetes Obesity & Metabolism,2021,1463-1326,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES OBES METAB,53,38,86,86,48,33,5,256,0.6162790697674418,0.4418604651162791,0.3359375,0.5581395348837209,0.3837209302325581,0.0581395348837209
Diabetes Obesity & Metabolism,2022,1463-1326,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES OBES METAB,49,30,72,72,42,23,7,172,0.6805555555555556,0.4166666666666667,0.4186046511627907,0.5833333333333334,0.3194444444444444,0.0972222222222222
Diabetes Obesity & Metabolism,2023,1463-1326,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES OBES METAB,63,49,102,102,53,39,10,288,0.6176470588235294,0.4803921568627451,0.3541666666666667,0.5196078431372549,0.3823529411764705,0.0980392156862745
Diabetes Obesity & Metabolism,2024,1463-1326,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES OBES METAB,85,92,158,158,66,73,19,458,0.5379746835443038,0.5822784810126582,0.3449781659388646,0.4177215189873418,0.4620253164556962,0.120253164556962
Diabetes Obesity & Metabolism,2025,1463-1326,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES OBES METAB,96,124,198,198,74,102,22,569,0.4848484848484848,0.6262626262626263,0.3479789103690685,0.3737373737373737,0.5151515151515151,0.1111111111111111
Diabetes Research and Clinical Practice,2010,1872-8227,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES RES CLIN PR,46,10,53,53,43,7,3,182,0.8679245283018868,0.1886792452830188,0.2912087912087912,0.8113207547169812,0.1320754716981132,0.0566037735849056
Diabetes Research and Clinical Practice,2011,1872-8227,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES RES CLIN PR,51,14,60,60,46,9,5,214,0.85,0.2333333333333333,0.2803738317757009,0.7666666666666667,0.15,0.0833333333333333
Diabetes Research and Clinical Practice,2012,1872-8227,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES RES CLIN PR,41,21,58,58,37,17,4,190,0.7068965517241379,0.3620689655172414,0.3052631578947368,0.6379310344827587,0.293103448275862,0.0689655172413793
Diabetes Research and Clinical Practice,2013,1872-8227,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES RES CLIN PR,34,16,48,48,32,14,2,163,0.7083333333333334,0.3333333333333333,0.294478527607362,0.6666666666666666,0.2916666666666667,0.0416666666666666
Diabetes Research and Clinical Practice,2014,1872-8227,0,,Endocrinology & Metabolism,Endocrinology & Metabolism,DIABETES RES CLIN PR,48,15,56,56,41,8,7,203,0.8571428571428571,0.2678571428571428,0.2758620689655172,0.7321428571428571,0.1428571428571428,0.125
